Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
HSI,2010-08-12,21039.41992,21124.98047,20926.48047,21105.71094,21105.71094,2743.7424222000004
HSI,2010-08-13,21095.16992,21205.67969,21012.50977,21071.57031,21071.57031,2739.3041403
HSI,2010-08-16,20881.94922,21209.46094,20881.94922,21112.11914,21112.11914,2744.5754882
HSI,2010-08-17,21081.31055,21161.73047,21015.00977,21137.42969,21137.42969,2747.8658597000003
HSI,2010-08-18,21167.88086,21277.11914,20968.69922,21022.73047,21022.73047,2732.9549611
HSI,2010-08-19,21094.69922,21297.61914,21023.30078,21072.46094,21072.46094,2739.4199222
HSI,2010-08-20,20929.7207,20997.39063,20868.24023,20981.82031,20981.82031,2727.6366403
HSI,2010-08-23,20963.25,21035.00977,20845.69922,20889.00977,20889.00977,2715.5712701
HSI,2010-08-24,20759.34961,20937.5293,20651.26953,20658.71094,20658.71094,2685.6324222000003
HSI,2010-08-25,20603.57031,20667.30078,20512.7793,20634.98047,20634.98047,2682.5474611
HSI,2010-08-26,20603.17969,20664.75977,20567.33008,20612.06055,20612.06055,2679.5678715
HSI,2010-08-27,20563.08984,20670.57031,20552.55078,20597.34961,20597.34961,2677.6554493000003
HSI,2010-08-30,20797.00977,20832.35938,20668.81055,20737.2207,20737.2207,2695.8386910000004
HSI,2010-08-31,20539.2207,20608.55078,20372.28906,20536.49023,20536.49023,2669.7437299
HSI,2010-09-01,20570.51953,20649.44922,20529.86914,20623.83008,20623.83008,2681.0979104000003
HSI,2010-09-02,20864.40039,20938.28906,20819.60938,20868.91992,20868.91992,2712.9595896
HSI,2010-09-03,20918.81055,21028.66016,20860.89063,20971.5,20971.5,2726.295
HSI,2010-09-06,21155.91016,21398.08984,21139.78906,21355.76953,21355.76953,2776.2500389
HSI,2010-09-07,21419.91016,21435.58008,21313.25977,21401.78906,21401.78906,2782.2325778
HSI,2010-09-08,21213.19922,21214.81055,21066.68945,21088.85938,21088.85938,2741.5517194000004
HSI,2010-09-09,21169.82031,21248.58008,21122.73047,21167.26953,21167.26953,2751.7450389
HSI,2010-09-10,21310.7207,21332.43945,21092.81055,21257.39063,21257.39063,2763.4607819000003
HSI,2010-09-13,21396.90039,21714.35938,21395.57031,21658.34961,21658.34961,2815.5854493
HSI,2010-09-14,21760.73047,21763.73047,21656.44922,21696.03906,21696.03906,2820.4850778
HSI,2010-09-15,21819.94922,21819.94922,21633.07031,21725.64063,21725.64063,2824.3332819
HSI,2010-09-16,21694.21094,21726.00977,21525.71094,21691.44922,21691.44922,2819.8883986
HSI,2010-09-17,21744.5293,21988.86914,21713.66992,21970.85938,21970.85938,2856.2117194
